variant,variant_label,case,seed,episode,target_id,assigned_member_count,strict_all_8_groups_complete,arrival_time_mean_s,arrival_time_min_s,arrival_time_max_s,E_co_time_s,E_n_terminal_sample_g,E_miss_m,E_t_s
full,ART-MAPPO,case1,702,7,23,3,1,34.016666666666666,34.0,34.05,0.02222222222222096,0.2836867613593875,1.2468310564246268,34.05
full,ART-MAPPO,case1,702,7,24,2,1,32.15,32.15,32.15,0.0,0.2356613571943073,1.5362624161646967,32.15
full,ART-MAPPO,case1,702,7,25,2,1,39.1,39.1,39.1,0.0,0.26215046198589653,1.4971328794887728,39.1
full,ART-MAPPO,case1,702,7,26,2,1,35.525,35.5,35.55,0.02499999999999858,0.37543949993764497,1.1268185784079972,35.55
full,ART-MAPPO,case1,702,7,27,2,1,34.4,34.4,34.4,0.0,0.27415291384595325,2.14112350729856,34.4
full,ART-MAPPO,case1,702,8,20,3,1,35.03333333333333,35.0,35.05,0.02222222222222096,0.23572407755295985,1.7012193378261733,35.05
full,ART-MAPPO,case1,702,8,21,3,1,33.166666666666664,33.15,33.2,0.022222222222223326,0.3026756487343425,1.1625156664992564,33.2
full,ART-MAPPO,case1,702,8,22,3,1,38.766666666666666,38.75,38.8,0.02222222222222096,0.4228472778014069,1.5346677205008727,38.8
full,ART-MAPPO,case1,702,8,23,3,1,34.016666666666666,34.0,34.05,0.02222222222222096,0.3818968598378152,1.277113207842833,34.05
full,ART-MAPPO,case1,702,8,24,2,1,32.15,32.15,32.15,0.0,0.30155259980998494,0.9078832644863217,32.15
full,ART-MAPPO,case1,702,8,25,2,1,39.075,39.05,39.1,0.02500000000000213,0.2568363731636625,2.011807234793017,39.1
full,ART-MAPPO,case1,702,8,26,2,1,35.525,35.5,35.55,0.02499999999999858,0.19694452656960582,1.1287235719331106,35.55
full,ART-MAPPO,case1,702,8,27,2,1,34.4,34.4,34.4,0.0,0.4091280172572429,1.7200093520474231,34.4
full,ART-MAPPO,case1,702,9,20,3,1,35.06666666666666,35.05,35.1,0.022222222222223326,0.24648826992103887,1.5763316934404514,35.1
full,ART-MAPPO,case1,702,9,21,3,1,33.166666666666664,33.15,33.2,0.022222222222223326,0.2180827102815387,1.1520770822543265,33.2
full,ART-MAPPO,case1,702,9,22,3,1,38.766666666666666,38.75,38.8,0.02222222222222096,0.24120148682048112,1.4718636482621843,38.8
full,ART-MAPPO,case1,702,9,23,3,1,34.016666666666666,34.0,34.05,0.02222222222222096,0.30604971574489914,1.209269919522641,34.05
full,ART-MAPPO,case1,702,9,24,2,1,32.15,32.15,32.15,0.0,0.31004202094118394,1.0945834408380997,32.15
full,ART-MAPPO,case1,702,9,25,2,1,39.1,39.1,39.1,0.0,0.5296176939449312,1.8910103214193643,39.1
full,ART-MAPPO,case1,702,9,26,2,1,35.525,35.5,35.55,0.02499999999999858,0.27628351378519256,0.8236635238882067,35.55
full,ART-MAPPO,case1,702,9,27,2,1,34.4,34.4,34.4,0.0,0.2680605386887267,1.5041345790716605,34.4
full,ART-MAPPO,case1,702,10,20,3,1,35.03333333333333,35.0,35.05,0.02222222222222096,0.3620674469215759,2.4939906836204693,35.05
full,ART-MAPPO,case1,702,10,21,3,1,33.166666666666664,33.15,33.2,0.022222222222223326,0.2589831543217613,1.9561276661833353,33.2
full,ART-MAPPO,case1,702,10,22,3,1,38.766666666666666,38.75,38.8,0.02222222222222096,0.13223659921226388,1.1908187931617515,38.8
full,ART-MAPPO,case1,702,10,23,3,1,34.016666666666666,34.0,34.05,0.02222222222222096,0.4793176825495373,0.8662425153751029,34.05
full,ART-MAPPO,case1,702,10,24,2,1,32.15,32.15,32.15,0.0,0.4279802274347111,1.7958730024120586,32.15
full,ART-MAPPO,case1,702,10,25,2,1,39.1,39.1,39.1,0.0,0.22445492350587354,0.8150399281960083,39.1
full,ART-MAPPO,case1,702,10,26,2,1,35.525,35.5,35.55,0.02499999999999858,0.3473663506261153,1.0429647869038652,35.55
full,ART-MAPPO,case1,702,10,27,2,1,34.4,34.4,34.4,0.0,0.3420338749072599,2.101300013536515,34.4
full,ART-MAPPO,case1,702,11,20,3,0,35.03333333333333,35.0,35.05,0.02222222222222096,0.23573267452608582,1.8145874454750537,35.05
full,ART-MAPPO,case1,702,11,21,3,0,33.15,33.15,33.15,0.0,0.20825642803461783,1.8328586407556804,33.15
full,ART-MAPPO,case1,702,11,23,3,0,34.016666666666666,34.0,34.05,0.02222222222222096,0.3423700700622863,1.6388393268571226,34.05
full,ART-MAPPO,case1,702,11,24,2,0,32.15,32.15,32.15,0.0,0.32904951244674985,1.7379000726634022,32.15
full,ART-MAPPO,case1,702,11,25,2,0,39.1,39.1,39.1,0.0,0.4032365447771704,1.374963268036078,39.1
full,ART-MAPPO,case1,702,11,26,2,0,35.5,35.5,35.5,0.0,0.394573451150443,1.9138111122332604,35.5
full,ART-MAPPO,case1,702,11,27,2,0,34.4,34.4,34.4,0.0,0.2386524728617268,2.102444640688932,34.4
full,ART-MAPPO,case1,702,12,20,3,1,35.03333333333333,35.0,35.05,0.02222222222222096,0.2685145156396422,2.3813324167654835,35.05
full,ART-MAPPO,case1,702,12,21,3,1,33.166666666666664,33.15,33.2,0.022222222222223326,0.2916491825830378,1.9141227977897433,33.2
full,ART-MAPPO,case1,702,12,22,3,1,38.766666666666666,38.75,38.8,0.02222222222222096,0.229640093075401,1.3026245182495975,38.8
full,ART-MAPPO,case1,702,12,23,3,1,34.016666666666666,34.0,34.05,0.02222222222222096,0.3175961100081208,1.331866523440818,34.05
full,ART-MAPPO,case1,702,12,24,2,1,32.15,32.15,32.15,0.0,0.32320817600830776,1.8303912962094673,32.15
full,ART-MAPPO,case1,702,12,25,2,1,39.1,39.1,39.1,0.0,0.28831809289079946,1.5209506207849621,39.1
full,ART-MAPPO,case1,702,12,26,2,1,35.525,35.5,35.55,0.02499999999999858,0.5150227525401018,1.119708601298515,35.55
full,ART-MAPPO,case1,702,12,27,2,1,34.4,34.4,34.4,0.0,0.30347035968643415,2.021959070401742,34.4
full,ART-MAPPO,case1,702,13,20,3,1,35.05,35.05,35.05,0.0,0.37306128222834795,1.7365669746378476,35.05
full,ART-MAPPO,case1,702,13,21,3,1,33.166666666666664,33.15,33.2,0.022222222222223326,0.32778568843428735,2.114633981464947,33.2
full,ART-MAPPO,case1,702,13,22,3,1,38.766666666666666,38.75,38.8,0.02222222222222096,0.3862339769408205,1.829866360606645,38.8
full,ART-MAPPO,case1,702,13,23,3,1,34.016666666666666,34.0,34.05,0.02222222222222096,0.4189051916262603,1.1775288515136053,34.05
full,ART-MAPPO,case1,702,13,24,2,1,32.125,32.1,32.15,0.02499999999999858,0.6649468396184568,2.175052886405993,32.15
full,ART-MAPPO,case1,702,13,25,2,1,39.1,39.1,39.1,0.0,0.1959545799933647,1.1693021821530798,39.1
full,ART-MAPPO,case1,702,13,26,2,1,35.525,35.5,35.55,0.02499999999999858,0.20570456232132933,0.7848767370024512,35.55
full,ART-MAPPO,case1,702,13,27,2,1,34.4,34.4,34.4,0.0,0.3298951131059738,2.203040458990206,34.4
full,ART-MAPPO,case1,702,14,20,3,1,35.06666666666666,35.05,35.1,0.022222222222223326,0.26705571009252277,1.2407400872871175,35.1
full,ART-MAPPO,case1,702,14,21,3,1,33.15,33.15,33.15,0.0,0.3838880195696184,1.7921867103945808,33.15
full,ART-MAPPO,case1,702,14,22,3,1,38.75,38.75,38.75,0.0,0.30234910830548206,1.8131910174718093,38.75
full,ART-MAPPO,case1,702,14,23,3,1,34.016666666666666,34.0,34.05,0.02222222222222096,0.2355014947287425,0.858652164487442,34.05
full,ART-MAPPO,case1,702,14,24,2,1,32.125,32.1,32.15,0.02499999999999858,0.21126866445963344,2.106193687496282,32.15
full,ART-MAPPO,case1,702,14,25,2,1,39.1,39.1,39.1,0.0,0.20906181506330107,1.2036497236517243,39.1
full,ART-MAPPO,case1,702,14,26,2,1,35.525,35.5,35.55,0.02499999999999858,0.5351231809632481,0.5798712430202013,35.55
full,ART-MAPPO,case1,702,14,27,2,1,34.4,34.4,34.4,0.0,0.2661948750291866,2.7215744999170015,34.4
full,ART-MAPPO,case1,702,15,20,3,1,35.03333333333333,35.0,35.05,0.02222222222222096,0.23607865269733616,1.6683950004998216,35.05
full,ART-MAPPO,case1,702,15,21,3,1,33.15,33.15,33.15,0.0,0.40085708410736687,1.671519006356813,33.15
full,ART-MAPPO,case1,702,15,22,3,1,38.75,38.75,38.75,0.0,0.37499731644397793,1.9348604107947305,38.75
full,ART-MAPPO,case1,702,15,23,3,1,34.016666666666666,34.0,34.05,0.02222222222222096,0.22351534836619658,1.3395364537836099,34.05
full,ART-MAPPO,case1,702,15,24,2,1,32.15,32.15,32.15,0.0,0.5379615113683309,1.9534128006997968,32.15
full,ART-MAPPO,case1,702,15,25,2,1,39.1,39.1,39.1,0.0,0.3692194914984019,1.2653936352437676,39.1
full,ART-MAPPO,case1,702,15,26,2,1,35.475,35.45,35.5,0.02499999999999858,0.18786617773678388,2.955137336701618,35.5
full,ART-MAPPO,case1,702,15,27,2,1,34.4,34.4,34.4,0.0,0.30465620804229077,2.7380792386454966,34.4
full,ART-MAPPO,case1,702,16,20,3,1,35.05,35.05,35.05,0.0,0.3361446678339514,1.7046922451057718,35.05
full,ART-MAPPO,case1,702,16,21,3,1,33.15,33.15,33.15,0.0,0.23397823080055902,1.7559600392381114,33.15
full,ART-MAPPO,case1,702,16,22,3,1,38.75,38.75,38.75,0.0,0.21132519880454712,2.0371785633425534,38.75
full,ART-MAPPO,case1,702,16,23,3,1,34.016666666666666,34.0,34.05,0.02222222222222096,0.3523467099642798,1.0335374763121348,34.05
full,ART-MAPPO,case1,702,16,24,2,1,32.1,32.1,32.1,0.0,0.14915598411033548,2.862731778101142,32.1
full,ART-MAPPO,case1,702,16,25,2,1,39.1,39.1,39.1,0.0,0.22972818952785018,0.8764008101128954,39.1
full,ART-MAPPO,case1,702,16,26,2,1,35.525,35.5,35.55,0.02499999999999858,0.2237515038399827,0.9068687110908265,35.55
full,ART-MAPPO,case1,702,16,27,2,1,34.4,34.4,34.4,0.0,0.42171399772150164,2.1225284207560837,34.4
full,ART-MAPPO,case1,702,17,20,3,0,35.03333333333333,35.0,35.05,0.02222222222222096,0.2988010527590625,2.247144759900555,35.05
full,ART-MAPPO,case1,702,17,22,3,0,38.75,38.75,38.75,0.0,0.27020607227469146,1.8880309199124268,38.75
full,ART-MAPPO,case1,702,17,23,3,0,34.016666666666666,34.0,34.05,0.02222222222222096,0.2591548180600489,1.4640493061513338,34.05
full,ART-MAPPO,case1,702,17,24,2,0,32.125,32.1,32.15,0.02499999999999858,0.48905179920747244,1.8536056905948843,32.15
full,ART-MAPPO,case1,702,17,25,2,0,39.1,39.1,39.1,0.0,0.24734526385701638,1.4346232357414883,39.1
full,ART-MAPPO,case1,702,17,26,2,0,35.525,35.5,35.55,0.02499999999999858,0.42721570261491354,1.2524630745171712,35.55
full,ART-MAPPO,case1,702,17,27,2,0,34.4,34.4,34.4,0.0,0.2750451934867462,2.1261445993776564,34.4
full,ART-MAPPO,case1,702,18,20,3,1,35.03333333333333,35.0,35.05,0.02222222222222096,0.3718260255509736,1.6545968286827397,35.05
full,ART-MAPPO,case1,702,18,21,3,1,33.166666666666664,33.15,33.2,0.022222222222223326,0.3587621094601276,1.2684651297374503,33.2
full,ART-MAPPO,case1,702,18,22,3,1,38.75,38.75,38.75,0.0,0.177648357746245,2.084027236887909,38.75
full,ART-MAPPO,case1,702,18,23,3,1,34.016666666666666,34.0,34.05,0.02222222222222096,0.2726426857524574,1.509353759058185,34.05
full,ART-MAPPO,case1,702,18,24,2,1,32.15,32.15,32.15,0.0,0.20561010734328206,0.89993301128154,32.15
full,ART-MAPPO,case1,702,18,25,2,1,39.1,39.1,39.1,0.0,0.16240912618862066,1.2428311844563447,39.1
full,ART-MAPPO,case1,702,18,26,2,1,35.525,35.5,35.55,0.02499999999999858,0.20846544457845242,1.042957750217817,35.55
full,ART-MAPPO,case1,702,18,27,2,1,34.4,34.4,34.4,0.0,0.29435402062747973,1.95839971517687,34.4
full,ART-MAPPO,case1,702,19,20,3,1,35.03333333333333,35.0,35.05,0.02222222222222096,0.19738378493313805,1.90138201591732,35.05
full,ART-MAPPO,case1,702,19,21,3,1,33.15,33.15,33.15,0.0,0.18401035594454984,1.9002552062145996,33.15
full,ART-MAPPO,case1,702,19,22,3,1,38.75,38.75,38.75,0.0,0.2702365431862362,2.0391135767025657,38.75
full,ART-MAPPO,case1,702,19,23,3,1,34.016666666666666,34.0,34.05,0.02222222222222096,0.427175273537995,1.4720200474243799,34.05
full,ART-MAPPO,case1,702,19,24,2,1,32.125,32.1,32.15,0.02499999999999858,0.28934844834959644,1.824021894448351,32.15
full,ART-MAPPO,case1,702,19,25,2,1,39.1,39.1,39.1,0.0,0.30594158514943615,0.8303273286161834,39.1
full,ART-MAPPO,case1,702,19,26,2,1,35.525,35.5,35.55,0.02499999999999858,0.1898330083568247,1.3860159738745783,35.55
full,ART-MAPPO,case1,702,19,27,2,1,34.4,34.4,34.4,0.0,0.2505310210037577,2.5077681369736835,34.4
full,ART-MAPPO,case1,702,20,20,3,1,35.03333333333333,35.0,35.05,0.02222222222222096,0.27112076187012707,2.0677951126983456,35.05
full,ART-MAPPO,case1,702,20,21,3,1,33.15,33.15,33.15,0.0,0.16499788999808726,1.803521402439544,33.15
full,ART-MAPPO,case1,702,20,22,3,1,38.75,38.75,38.75,0.0,0.15602751009934135,2.283855308903475,38.75
full,ART-MAPPO,case1,702,20,23,3,1,34.016666666666666,34.0,34.05,0.02222222222222096,0.4170612608684443,1.4558481432935073,34.05
full,ART-MAPPO,case1,702,20,24,2,1,32.125,32.1,32.15,0.02499999999999858,0.2819815884358536,2.111889677424856,32.15
full,ART-MAPPO,case1,702,20,25,2,1,39.075,39.05,39.1,0.02500000000000213,0.2366906672156121,2.466966595764584,39.1
full,ART-MAPPO,case1,702,20,26,2,1,35.525,35.5,35.55,0.02499999999999858,0.1420752461980469,0.800471490429983,35.55
full,ART-MAPPO,case1,702,20,27,2,1,34.4,34.4,34.4,0.0,0.21634792830459904,1.8553376007268199,34.4
full,ART-MAPPO,case1,703,1,20,3,1,35.166666666666664,35.15,35.2,0.022222222222223326,0.23474501056729039,1.825521625754894,35.2
full,ART-MAPPO,case1,703,1,21,3,1,32.88333333333333,32.85,32.9,0.02222222222222096,0.31565687657099756,1.984637686636847,32.9
full,ART-MAPPO,case1,703,1,22,3,1,38.71666666666667,38.7,38.75,0.02222222222222096,0.21665644433203932,1.8385013973430457,38.75
full,ART-MAPPO,case1,703,1,23,3,1,34.11666666666667,34.1,34.15,0.02222222222222096,0.3078281854461924,1.1914369767686341,34.15
full,ART-MAPPO,case1,703,1,24,2,1,32.125,32.1,32.15,0.02499999999999858,0.23014094187287834,1.657238365151817,32.15
full,ART-MAPPO,case1,703,1,25,2,1,38.55,38.55,38.55,0.0,0.18435172750551207,2.3311869268019194,38.55
full,ART-MAPPO,case1,703,1,26,2,1,35.275,35.25,35.3,0.02499999999999858,0.1250684635187007,2.069426389705264,35.3
full,ART-MAPPO,case1,703,1,27,2,1,34.375,34.35,34.4,0.02499999999999858,0.2932534807254288,2.22424878322791,34.4
full,ART-MAPPO,case1,703,2,20,3,1,35.166666666666664,35.15,35.2,0.022222222222223326,0.23869810535478816,1.7527074074059132,35.2
full,ART-MAPPO,case1,703,2,21,3,1,32.916666666666664,32.9,32.95,0.022222222222223326,0.264783488764842,1.4419307704078197,32.95
full,ART-MAPPO,case1,703,2,22,3,1,38.71666666666667,38.7,38.75,0.02222222222222096,0.3374413864083731,1.944008673892754,38.75
full,ART-MAPPO,case1,703,2,23,3,1,34.11666666666667,34.1,34.15,0.02222222222222096,0.271592020109155,1.3732077861780922,34.15
full,ART-MAPPO,case1,703,2,24,2,1,32.15,32.15,32.15,0.0,0.3628114178704921,2.283251005263521,32.15
full,ART-MAPPO,case1,703,2,25,2,1,38.6,38.6,38.6,0.0,0.5260900113376199,1.554982555926531,38.6
full,ART-MAPPO,case1,703,2,26,2,1,35.275,35.25,35.3,0.02499999999999858,0.1766236071340138,1.93170592565142,35.3
full,ART-MAPPO,case1,703,2,27,2,1,34.35,34.35,34.35,0.0,0.22957722807165326,2.8317192003213956,34.35
full,ART-MAPPO,case1,703,3,20,3,1,35.18333333333333,35.15,35.2,0.022222222222225696,0.3489861465705184,1.5983877050128406,35.2
full,ART-MAPPO,case1,703,3,21,3,1,32.916666666666664,32.9,32.95,0.022222222222223326,0.21966250020669834,1.2778965111114047,32.95
full,ART-MAPPO,case1,703,3,22,3,1,38.71666666666667,38.7,38.75,0.02222222222222096,0.2105348815500271,2.019474023954573,38.75
full,ART-MAPPO,case1,703,3,23,3,1,34.11666666666667,34.1,34.15,0.02222222222222096,0.2500750935697569,1.3682954006179038,34.15
full,ART-MAPPO,case1,703,3,24,2,1,32.125,32.1,32.15,0.02499999999999858,0.14189027882145616,1.5325354774881705,32.15
full,ART-MAPPO,case1,703,3,25,2,1,38.575,38.55,38.6,0.02500000000000213,0.15197824636282536,2.0530052610208944,38.6
full,ART-MAPPO,case1,703,3,26,2,1,35.275,35.25,35.3,0.02499999999999858,0.4041540147107851,1.3737012722852968,35.3
full,ART-MAPPO,case1,703,3,27,2,1,34.35,34.35,34.35,0.0,0.2162889744792534,2.4843905288648824,34.35
full,ART-MAPPO,case1,703,4,20,3,1,35.166666666666664,35.15,35.2,0.022222222222223326,0.2905145247200841,1.613727959852753,35.2
full,ART-MAPPO,case1,703,4,21,3,1,32.916666666666664,32.9,32.95,0.022222222222223326,0.14263387044866252,1.4805733294812053,32.95
full,ART-MAPPO,case1,703,4,22,3,1,38.71666666666667,38.7,38.75,0.02222222222222096,0.2987909597767518,1.8757768753223145,38.75
full,ART-MAPPO,case1,703,4,23,3,1,34.11666666666667,34.1,34.15,0.02222222222222096,0.2633451279887781,0.7873614944730795,34.15
full,ART-MAPPO,case1,703,4,24,2,1,32.125,32.1,32.15,0.02499999999999858,0.18004089280467084,2.4600088369250885,32.15
full,ART-MAPPO,case1,703,4,25,2,1,38.55,38.55,38.55,0.0,0.4335251602184649,2.4114310298850876,38.55
full,ART-MAPPO,case1,703,4,26,2,1,35.275,35.25,35.3,0.02499999999999858,0.4704094423638019,1.8501002463548422,35.3
full,ART-MAPPO,case1,703,4,27,2,1,34.4,34.4,34.4,0.0,0.343504830627564,1.271505352284819,34.4
full,ART-MAPPO,case1,703,5,20,3,1,35.166666666666664,35.15,35.2,0.022222222222223326,0.23187878607474346,1.8571171715931973,35.2
full,ART-MAPPO,case1,703,5,21,3,1,32.916666666666664,32.9,32.95,0.022222222222223326,0.27379318328347474,0.7480660874058644,32.95
full,ART-MAPPO,case1,703,5,22,3,1,38.71666666666667,38.7,38.75,0.02222222222222096,0.3037620896678922,1.6705816624169847,38.75
full,ART-MAPPO,case1,703,5,23,3,1,34.11666666666667,34.1,34.15,0.02222222222222096,0.29861906308833225,1.3091694445763067,34.15
full,ART-MAPPO,case1,703,5,24,2,1,32.15,32.15,32.15,0.0,0.32993085617786444,2.4048318136930575,32.15
full,ART-MAPPO,case1,703,5,25,2,1,38.55,38.55,38.55,0.0,0.1601107479354129,1.9102247061313697,38.55
full,ART-MAPPO,case1,703,5,26,2,1,35.275,35.25,35.3,0.02499999999999858,0.31603732400403206,1.750742742427931,35.3
full,ART-MAPPO,case1,703,5,27,2,1,34.375,34.35,34.4,0.02499999999999858,0.3752484069552615,1.9980254477388328,34.4
full,ART-MAPPO,case1,703,6,20,3,1,35.166666666666664,35.15,35.2,0.022222222222223326,0.20282821365362205,1.4691681245419328,35.2
full,ART-MAPPO,case1,703,6,21,3,1,32.9,32.9,32.9,0.0,0.3382728176848488,1.2048534219953058,32.9
full,ART-MAPPO,case1,703,6,22,3,1,38.71666666666667,38.7,38.75,0.02222222222222096,0.276474572639459,1.6134235349029364,38.75
full,ART-MAPPO,case1,703,6,23,3,1,34.1,34.1,34.1,0.0,0.2854467605614411,1.6197381179620096,34.1
full,ART-MAPPO,case1,703,6,24,2,1,32.125,32.1,32.15,0.02499999999999858,0.2734020423564494,1.9482510873928405,32.15
full,ART-MAPPO,case1,703,6,25,2,1,38.55,38.55,38.55,0.0,0.20583156312397638,2.4485996980174263,38.55
full,ART-MAPPO,case1,703,6,26,2,1,35.275,35.25,35.3,0.02499999999999858,0.3787449853511756,1.9414618134575816,35.3
full,ART-MAPPO,case1,703,6,27,2,1,34.35,34.35,34.35,0.0,0.28065349333971007,2.8836604944113127,34.35
full,ART-MAPPO,case1,703,7,20,3,1,35.166666666666664,35.15,35.2,0.022222222222223326,0.19619792873521735,1.6011847775667116,35.2
full,ART-MAPPO,case1,703,7,21,3,1,32.9,32.9,32.9,0.0,0.4349813826980473,1.8325406777928552,32.9
full,ART-MAPPO,case1,703,7,22,3,1,38.71666666666667,38.7,38.75,0.02222222222222096,0.45943516791808525,1.8940671759689096,38.75
full,ART-MAPPO,case1,703,7,23,3,1,34.1,34.1,34.1,0.0,0.23693110529487751,1.7460274675331664,34.1
full,ART-MAPPO,case1,703,7,24,2,1,32.125,32.1,32.15,0.02499999999999858,0.2747718002632276,1.75671235291307,32.15
full,ART-MAPPO,case1,703,7,25,2,1,38.575,38.55,38.6,0.02500000000000213,0.3173909791320672,2.1104606231247542,38.6
full,ART-MAPPO,case1,703,7,26,2,1,35.275,35.25,35.3,0.02499999999999858,0.21648294989450056,2.0248996982728986,35.3
full,ART-MAPPO,case1,703,7,27,2,1,34.35,34.35,34.35,0.0,0.39466135602006774,2.778164529367137,34.35
full,ART-MAPPO,case1,703,8,20,3,1,35.18333333333333,35.15,35.2,0.022222222222225696,0.2286258125645241,1.8630901055456635,35.2
full,ART-MAPPO,case1,703,8,21,3,1,32.9,32.9,32.9,0.0,0.176284895357143,1.4879162790000742,32.9
full,ART-MAPPO,case1,703,8,22,3,1,38.71666666666667,38.7,38.75,0.02222222222222096,0.20846123654238835,1.7939435630595362,38.75
full,ART-MAPPO,case1,703,8,23,3,1,34.11666666666667,34.1,34.15,0.02222222222222096,0.3888664164551918,1.0593814925698932,34.15
full,ART-MAPPO,case1,703,8,24,2,1,32.125,32.1,32.15,0.02499999999999858,0.28321307774620297,1.6250846195540534,32.15
full,ART-MAPPO,case1,703,8,25,2,1,38.6,38.6,38.6,0.0,0.37776309140974973,1.80612425046486,38.6
full,ART-MAPPO,case1,703,8,26,2,1,35.275,35.25,35.3,0.02499999999999858,0.3607528474339785,1.7284974322743887,35.3
full,ART-MAPPO,case1,703,8,27,2,1,34.35,34.35,34.35,0.0,0.24624500542246758,2.735838955081488,34.35
full,ART-MAPPO,case1,703,9,20,3,1,35.18333333333333,35.15,35.2,0.022222222222225696,0.30244231065010707,1.5300229545415176,35.2
full,ART-MAPPO,case1,703,9,21,3,1,32.9,32.9,32.9,0.0,0.20963380994752925,2.070393884809837,32.9
full,ART-MAPPO,case1,703,9,22,3,1,38.71666666666667,38.7,38.75,0.02222222222222096,0.16229760818829986,1.6735580523658786,38.75
full,ART-MAPPO,case1,703,9,23,3,1,34.11666666666667,34.1,34.15,0.02222222222222096,0.45014825242084777,0.7280245536338367,34.15
full,ART-MAPPO,case1,703,9,24,2,1,32.15,32.15,32.15,0.0,0.43329013097259894,2.05402708050155,32.15
full,ART-MAPPO,case1,703,9,25,2,1,38.55,38.55,38.55,0.0,0.22495095193444714,2.5846888330033937,38.55
full,ART-MAPPO,case1,703,9,26,2,1,35.275,35.25,35.3,0.02499999999999858,0.17193894868047127,1.6588479532515836,35.3
full,ART-MAPPO,case1,703,9,27,2,1,34.375,34.35,34.4,0.02499999999999858,0.36776841363573665,1.8881358479974413,34.4
full,ART-MAPPO,case1,703,10,20,3,0,35.166666666666664,35.15,35.2,0.022222222222223326,0.4007318480869398,1.7013791296872889,35.2
full,ART-MAPPO,case1,703,10,21,3,0,32.9,32.9,32.9,0.0,0.18249006262212522,1.4171717422481498,32.9
full,ART-MAPPO,case1,703,10,23,3,0,34.11666666666667,34.1,34.15,0.02222222222222096,0.3175189844321622,1.5458917072333094,34.15
full,ART-MAPPO,case1,703,10,24,2,0,32.15,32.15,32.15,0.0,0.3537107834462063,1.869615523495532,32.15
